AppID,Name,Positive_ratings,Negative_ratings,Price,Rating_difference
1203470,Earth Analog,56,31,24.99,25
1126890,Urban Cards,119,26,14.99,93
1474200,Sudoku RPG,99,18,2.99,81
606980,Potentia,241,113,19.99,128
1361320,The Room 4: Old Sins,9642,124,8.99,9518
1372220,Medievalien,59,12,19.99,47
1530860,Mental Hospital VR,37,13,9.99,24
1528130,Suicide Countdown: 7 Days,721,125,2.99,596
1449330,DRINK BAR MAID -REGRESSION-,46,17,9.99,29
1504020,Mosaique Neko Waifus 4,3609,171,1.99,3438
1533390,Gorilla Tag,17321,1123,0.0,16198
622980,TrainClicker Idle Evolution,37,18,2.99,19
1425730,Gal*Gun Returns,161,27,49.99,134
1519660,Goat over it,27,9,2.99,18
1214180,Mini Countries,37,14,9.99,23
1537600,Spring Flower,10,2,24.99,8
1511670,Enter The Backrooms,652,85,4.99,567
1533940,轮回修真OL,17,21,0.0,-4
1316160,M.E.A.T. RPG,143,33,11.99,110
1523680,Jigsaw Pieces - Sweet Times,12,0,9.99,12
330830,Tales from the Borderlands,15658,783,19.99,14875
1494500,FWsim - Fireworks Display Simulator,48,2,24.99,46
1016000,NERVE,44,3,11.99,41
1396240,Contraband Police: Prologue,3561,414,0.0,3147
1532510,Purrfect Apawcalypse: Love at Furst Bite,286,3,4.99,283
1027120,Bravery Network Online,141,7,24.99,134
1000360,Hellish Quart,3720,278,16.99,3442
1360270,Gem Wizards Tactics,48,6,14.99,42
899460,Shores Unknown,81,20,19.99,61
988310,Viola: The Heroine's Melody,77,3,14.99,74
1349120,球球少女/Pinball Girls,718,152,2.99,566
1029210,30XX,957,62,19.99,895
1544140,The Great Empire: Relic of Egypt,5,1,6.99,4
1539580,Bird,387,70,0.49,317
1532250,The Catacombs of Solaris Revisited,38,6,11.99,32
1045180,Shattered - Tale of the Forgotten King,378,149,29.99,229
1531720,Need for Drive - Open World Multiplayer Racing,937,491,4.99,446
1159680,Silent Sector,93,18,14.99,75
1157220,Nebuchadnezzar,928,232,19.99,696
1426530,Sid Classic,86,21,0.0,65
1269950,Buddy Simulator 1984,2694,156,9.99,2538
1150090,Learning Factory,199,28,14.99,171
1502080,ALTDEUS: Beyond Chronos,226,8,17.99,218
1538610,Legacy - Witch Island 3,9,3,5.99,6
1037120,Mutropolis,131,10,19.99,121
1175190,Natsuki Chronicles,57,3,7.99,54
1461770,Fantasy Tavern Sextet -Vol.2 Adventurer's Days-,141,20,12.99,121
1338330,Lemon Cake,982,109,14.99,873
1516090,Woodle Deluxe,79,10,5.99,69
694280,Zombie Army 4: Dead War,3866,751,49.99,3115
1071220,"After I met that catgirl, my questlist got too long!",89,8,12.99,81
1289340,TasteMaker,834,125,9.99,709
1028470,Dis The Game,916,605,0.0,311
1253190,"Warhammer 40,000: Dakka Squadron - Flyboyz Edition",264,65,19.99,199
1415660,TRADER LIFE SIMULATOR,1397,383,19.99,1014
1544570,Plot of the Druid: Nightwatch,92,8,0.0,84
1352730,Twin Horizons,2,1,14.99,1
1152160,Might is Right,110,25,9.99,85
1257200,False Myth,321,39,24.99,282
1506940,Muffin Fight,10,2,4.99,8
1458680,Bookshelf,13,12,0.99,1
1281150,Modiverse,32,20,0.99,12
1527880,Darkness Under My Bed,52,6,2.49,46
1140130,Survival Vacancy,54,28,19.99,26
1297300,The Shore,831,278,11.99,553
1379560,Steven Universe: Unleash the Light,390,13,24.99,377
1528860,The Legend of Karl,224,61,0.0,163
1541250,Super Raft Boat,691,46,0.0,645
1504740,Find Yourself,549,82,6.99,467
1064340,Chess Evolved Online,453,35,0.0,418
1530340,Incremental Epic Hero,172,64,0.0,108
1252170,InfiniteCorp: Cyberpunk Cards,23,4,3.99,19
1382330,Persona® 5 Strikers,9027,664,59.99,8363
1507910,Survival Engine,47,17,0.0,30
1316560,Otaku's Rage: Waifu Strikes Back,133,38,1.99,95
1557050,Combat Chess,4,0,0.99,4
1290170,Titan Chaser,410,84,4.99,326
1005240,Pixel Puzzles Illustrations & Anime,72,12,0.0,60
1409180,Of Mice and Moggies,28,0,4.99,28
1123770,Curse of the Dead Gods,4938,724,19.99,4214
787810,Rogue Heroes: Ruins of Tasos,1512,380,19.99,1132
576480,Drunken Fight Simulator,124,48,3.99,76
990260,Collapse: A Political Simulator,95,34,6.99,61
1450090,The Legend of Heroes: Sen no Kiseki II KAI -The Erebonian Civil War-,139,21,34.99,118
1483780,Tested on Humans: Escape Room,239,31,9.99,208
1538650,The Chronicles of Hercules: The 12 Labours,15,4,5.99,11
1525890,Death Park 2,103,8,5.99,95
1525320,Dadish 2,38,1,3.99,37
1379870,Tribal Hunter,630,16,14.99,614
1424710,Geneforge 1 - Mutagen,281,13,11.99,268
1546440,Lycanthorn II - Rain of Beasts,153,12,0.0,141
1343370,Old School RuneScape,10401,1068,0.0,9333
1540150,Crazy Flasher Series 2021,2073,241,0.99,1832
606500,HellSign,1391,588,19.99,803
1260590,Hadean Tactics,352,36,17.99,316
1304680,Voidigo,1305,34,14.99,1271
1476520,GunSoul Girl,1059,356,1.99,703
1386890,Hyper Dash,113,14,19.99,99
1252300,RetroMania Wrestling,211,30,29.99,181
557180,League of Maidens®,3275,2742,0.0,533
968970,Lumberjack's Dynasty,1501,565,9.99,936
1545620,Arcane Arts Academy,26,2,12.99,24
1471960,Room to Grow,117,4,9.99,113
738520,Breathedge,10322,1846,24.99,8476
1514840,All-In-One Sports VR,288,60,19.99,228
1418430,Horror Bar VR,54,6,19.99,48
1532780,The Magnets,17,1,2.99,16
1259640,Tiny Room Stories: Town Mystery,382,39,9.99,343
908100,九州：商旅（Nine Provinces: Caravan）,884,81,8.99,803
1304810,HANI,19,1,2.99,18
1518810,Koi Farm,535,22,2.99,513
1531040,Pavlov's House,37,0,8.99,37
750130,The Sinking City,900,369,39.99,531
1549030,100 hidden snails 2,177,9,1.99,168
1252710,Cardaclysm,293,143,4.49,150
1096690,Mighty Fight Federation,44,8,29.99,36
774181,Rhythm Doctor,15487,236,15.99,15251
1197260,The Perfect Tower II,1445,188,0.0,1257
1524630,KeepUp Survival,261,106,16.99,155
1173010,Flowers Blooming at the End of Summer,1108,46,0.99,1062
892860,Hot Brass,290,55,14.99,235
1469160,Wartune Reborn,87,49,0.0,38
1460490,Majikoi! Love Me Seriously!,93,6,34.99,87
1506620,Horror Squad,311,220,4.99,91
1513680,Wizardry Squared,9,0,4.99,9
1342050,Lisa and the Grimoire,67,30,16.99,37
1420780,校长模拟器,11,57,4.99,-46
1518770,Re: LieF ~ Shin'ainaru Anata e~,486,18,34.99,468
1355640,SYNTHSPACE,26,3,29.99,23
1181830,Urtuk: The Desolation,1696,177,19.99,1519
1515820,Guns of Succubus,41,6,6.99,35
1547340,Puzzle Car,48,0,0.99,48
1551850,Star Steel,8,3,1.99,5
1510670,ZADETTE,41,1,5.99,40
1494190,秘密舞会,453,9,2.99,444
1508260,Tortured Hearts - Or How I Saved The Universe. Again.,24,5,14.99,19
1534980,Terminus: Zombie Survivors,181,9,15.99,172
1000760,Foregone,554,116,19.99,438
1524110,Stories of Liane,65,21,0.0,44
1516350,Textreme 2,13,0,2.99,13
1542100,Wheelie King Online,38,8,0.0,30
1445040,Space Choice: Data Analyzer,121,6,0.0,115
1372810,Teamfight Manager,3784,586,9.99,3198
1466690,Sakura Succubus 4,129,10,9.99,119
1379270,First Session,59,10,0.0,49
762840,Maquette,313,136,19.99,177
1205480,Monster Jam Steel Titans 2,137,41,29.99,96
1544250,Trickery&Strategy,8,1,9.99,7
1522660,Introvert: A Teenager Simulator,519,146,0.0,373
1497680,Retro Classix: Bad Dudes,25,1,6.99,24
1540420,Retro Classix: Super BurgerTime,8,2,6.99,6
1532920,Clutter IX: Clutter IXtreme,7,0,9.99,7
1554550,Unlock The Cat,79,2,1.99,77
1200900,Crypto: Against All Odds - Tower Defense,52,8,6.99,44
1460610,hocus 2,37,6,2.99,31
1514360,Laid-Back Camp - Virtual - Lake Motosu,245,70,13.99,175
1394550,Tales From The Under-Realm: Hazel,16,3,11.99,13
1227650,Bang-On Balls: Chronicles,1445,31,16.99,1414
1555380,RPG IDLE,3,2,0.0,1
1515890,TAISHO x ALICE episode 3,181,6,9.99,175
1437890,Mexican Train Dominoes Gold,4,1,3.99,3
1502800,Escape Machine City: Airborne,15,2,3.99,13
1229380,Everhood,8202,352,9.99,7850
673610,Airport CEO,4952,886,24.99,4066
1240550,Until the Last Plane,66,24,8.39,42
1119730,Ranch Simulator,7842,1398,24.99,6444
1272160,The Life and Suffering of Sir Brante,3804,306,19.99,3498
1437280,Project Terminus VR,28,7,19.99,21
1552090,Cursed House 9 - Match 3 Puzzle,5,1,6.99,4
1282730,Loop Hero,26961,1817,14.99,25144
1546500,Warplanes: WW1 Fighters,326,32,19.99,294
1485870,Evil Inside - Prologue,401,164,0.0,237
1382320,Antonball Deluxe,164,4,14.99,160
574180,Remnants,492,159,15.99,333
959150,Making History: The First World War,55,19,16.74,36
883880,Faraway: Puzzle Escape,39,15,4.99,24
1554130,Draft Day Sports: College Basketball 2021,34,5,24.99,29
1555890,Paradise Lost,5,13,49.99,-8
1516240,Mitoza,2123,66,0.0,2057
1460040,Love Fantasy,190,55,1.99,135
1557710,Academy of Magic - Lair of the Beast,10,2,5.99,8
1282610,BitBattle,27,3,1.99,24
1497000,OceanCraft,43,6,9.99,37
1507410,Coloring Book for Kids,67,8,0.0,59
1541710,Wyvern,63,26,0.0,37
1302480,Slurkum,1,4,9.99,-3
1293830,Forza Horizon 4,122539,15095,59.99,107444
1518630,Pretty Girls Panic! PLUS,3,3,4.99,0
1451680,Game Master Engine,67,22,0.0,45
907650,Stronghold: Warlords,2164,1252,9.99,912
1144910,Space Gladiators,209,6,14.99,203
1230800,Beach Buggy Racing 2: Island Adventure,304,23,19.99,281
1558440,SPY ESCAPE,11,2,0.0,9
1092630,Rogue Glitch,961,54,0.0,907
1300600,Blind Drive,143,3,9.99,140
1554700,Inglorious Waifu VS Nazi Zombies,240,12,1.99,228
1164100,A Random Maze 某个迷宫,300,12,0.0,288
1547780,焚魂之梦,7,1,3.99,6
1555710,OMFG: One Million Fatal Guns,1702,93,0.0,1609
1304340,Monster Energy Supercross - The Official Videogame 4,353,199,39.99,154
869880,Cyanide & Happiness - Freakpocalypse (Episode 1),602,448,19.99,154
1456650,Pascal's Wager: Definitive Edition,647,297,19.99,350
1532350,Rogue Explorer,15,14,7.99,1
820540,Bloodroots,141,13,19.99,128
1325860,VTube Studio,1780,147,0.0,1633
1328900,Explorer of Yggdrasil,182,28,19.99,154
1348680,Meow Pow,47,6,0.0,41
951430,Dead Age 2: The Zombie Survival RPG,773,230,4.49,543
976700,Size Matters,308,41,4.99,267
380680,Gwan Moon High School : The Ghost Gate,45,8,18.99,37
1553320,Inside Depth 6,150,23,4.99,127
1514660,Battle Ball,365,58,0.0,307
1532180,Evo\Wave,396,18,0.0,378
1527080,XTHRUST,6,11,4.99,-5
1529470,Ethereal Estate,170,27,0.0,143
1428900,Tadpole Tales,681,68,0.0,613
1529860,Ulna Online,13,6,0.0,7
973250,Altered,60,0,11.99,60
1483870,Draw & Guess,22445,4053,2.99,18392
1506820,Kiki & Ana - The Child,36,0,1.99,36
1492250,44 Minutes in Nightmare,35,4,8.99,31
1563340,The Most Boring Game Ever,130,17,0.0,113
1262140,Rangok Skies,18,7,9.99,11
906470,Gravia,31,2,19.99,29
1547030,Outcasts of Orion,21,3,7.99,18
1462150,R.B.I. Baseball 21,99,83,0.0,16
1533050,Press Ctrl,312,32,1.99,280
1037080,Zedfest,127,14,14.99,113
1363840,Saviors of Sapphire Wings / Stranger of Sword City Revisited,80,45,49.99,35
370770,Holodrive,986,261,0.0,725
720350,Mundaun,716,33,19.99,683
1527910,Gladio and Glory,2566,210,0.0,2356
970840,OVERPASS™,64,82,29.99,-18
7800,Stubbs the Zombie in Rebel Without a Pulse,1283,184,19.99,1099
505740,Eximius: Seize the Frontline,459,161,29.99,298
1271400,Adios,835,41,17.99,794
1133120,Ecosystem,216,46,19.99,170
1543750,Jewel Match Atlantis Solitaire 2 - Collector's Edition,16,1,5.84,15
1535060,Incremental Epic Breakers,34,37,0.0,-3
1500970,BlackChain,75,10,4.99,65
1494110,QV,185,19,14.99,166
1145340,Rogue State Revolution,320,75,14.99,245
466980,Can't Drive This,282,55,19.99,227
1253860,Neurodeck : Psychological Deckbuilder,136,66,13.99,70
1508270,Doctor Who: The Lonely Assassins,495,60,5.99,435
785770,Emergency Call 112 – The Fire Fighting Simulation 2,1331,1312,29.99,19
1318750,18 Wheels of Steel: Hard Truck,20,1,9.99,19
1479340,Derelict Void,30,17,9.99,13
1511950,Magellania,25,0,9.99,25
1235830,Dark Water : Slime Invader,143,7,14.99,136
1318240,Shields of Loyalty,36,3,17.99,33
761830,Mr. Prepper,2776,531,19.99,2245
1558320,Sky Goddess,14,2,3.99,12
1559810,Salto,13,4,0.0,9
1220140,Cartel Tycoon,1331,336,24.99,995
1564550,Mini Words: Polyglot,34,4,1.39,30
933820,Endzone - A World Apart,5304,1531,29.99,3773
1455220,Succubus Farm,272,89,14.99,183
1534290,Space Mages: Dimension 33,15,2,1.99,13
1514780,Battle for Esturia,24,2,9.99,22
1569920,Saphyro,5,2,0.99,3
1424660,9-nine-:Episode 4,527,12,19.99,515
1320100,Wanted Raccoon,288,56,19.99,232
1522070,Zenith Into Maronarium,8,0,1.99,8
863940,Treasure Adventure Game,23,3,0.0,20
1543270,Clash of Irons,33,21,0.0,12
1333910,Sizeable,669,9,9.99,660
1546860,Saiko no sutoka,1838,86,4.99,1752
1577750,Hamster All-Stars,17,1,2.99,16
1547070,Wow Dance,14,8,0.0,6
1567370,just a game to test your lQ,188,86,0.0,102
1571070,Felix The Toy,38,5,0.49,33
1566090,Malice & Greed,56,5,14.99,51
1551820,Twin Mind: Murderous Jealousy Collector's Edition,1,1,6.99,0
1462470,Vectorio - Early Access,997,52,0.0,945
1539750,Realms of Antiquity: The Shattered Crown,38,1,20.0,37
1550710,Warbox,1469,260,9.99,1209
1564100,Synth Drift,9,4,0.99,5
1507190,Machinika Museum,416,40,7.99,376
1259790,Puyo Puyo™ Tetris® 2,782,182,29.99,600
873270,Rolled Out!,364,19,19.99,345
1243830,Overcooked! All You Can Eat,1297,639,39.99,658
840210,Arkham Horror: Mother's Embrace,337,203,19.99,134
1544480,Book of the Old,9,0,9.99,9
1573750,100 hidden mushrooms,180,16,0.99,164
1519590,Sentimental Trickster: Yaoi BL Gay Visual Novel,56,1,14.99,55
1188160,Ground Zero Texas - Nuclear Edition,5,4,14.99,1
1325970,Ghost of Tomorrow: Chapter 1,38,11,2.99,27
962700,Chronicle of Innsmouth: Mountains of Madness,50,12,19.99,38
1502040,大衍江湖 - Evolution Of JiangHu,403,218,9.99,185
1558970,Hair of the Dog,51,1,0.0,50
982720,Paradise Lost,1087,531,14.99,556
1530630,Couch Monsters,43,0,14.99,43
1496990,Barrage Fantasia,10,0,9.99,10
1556860,Role Player: Full Immersion,129,36,0.0,93
1536600,Digital Diamond Baseball V9,17,2,9.99,15
1450080,The Legend of Heroes: Sen no Kiseki III,201,34,44.99,167
1516900,RASPBERRY MASH,18,6,14.99,12
272230,Sub Rosa,2290,701,19.99,1589
1426210,It Takes Two,90731,3749,39.99,86982
1094730,Black Legend,117,61,19.99,56
1550080,LootLite,23,3,6.99,20
1037750,Looking for Heals,81,22,9.99,59
1037130,Dandy Ace,769,86,19.99,683
1044980,Mech Mechanic Simulator,299,128,19.99,171
1009560,The Tenants,3826,780,19.99,3046
1299480,The Fabled Woods,74,47,3.99,27
1388590,Yakuza 6: The Song of Life,2991,192,19.99,2799
1056600,Home Sweet Home : Survive,4504,3605,6.99,899
1256060,Cosmodread,288,25,14.99,263
491540,The Bus,2625,797,24.99,1828
1519890,Tiny Space Academy,26,17,9.99,9
1508570,Summer~Life in the Countryside~,279,101,18.99,178
1568190,Cat's Life Jigsaw Puzzles,7,0,2.99,7
1169740,Danger Scavenger,228,56,1.99,172
1243880,Evil Inside,70,67,12.99,3
1483300,MazM: The Phantom of the Opera,33,13,14.99,20
604510,Empires in Ruins,108,21,17.99,87
1527930,RHEM III SE,17,2,9.99,15
1509230,Prop Hunt,39,55,1.99,-16
1341050,BALAN WONDERWORLD,193,122,39.99,71
1519900,MASAGORO,33,11,12.99,22
840390,Spacebase Startopia,300,210,39.99,90
1455660,Out of the Park Baseball 22,1371,229,0.0,1142
1569650,Palladise Island,89,9,0.99,80
1343040,Blocky Ball,58,13,0.0,45
1195560,Alek - The Lost Kingdom,173,44,19.99,129
853140,Adeptus Titanicus: Dominus,345,197,0.0,148
735290,Genesis Noir,805,199,14.99,606
1568280,Evil Buster,2,7,3.99,-5
829280,Kaze and the Wild Masks,669,21,19.99,648
1268960,pureya,1819,25,5.99,1794
1561600,Coeus Plan,2,4,19.99,-2
1557840,Maze,49,5,0.0,44
1203630,Record of Lodoss War-Deedlit in Wonder Labyrinth-,4678,321,19.99,4357
1399840,Neptunia Virtual Stars,198,153,39.99,45
1566810,Emerland Solitaire 2 Collector's Edition,3,3,6.99,0
1157700,Pro Wrestling Sim,181,11,19.99,170
1534340,Fi da Puti Samurai,67,2,9.99,65
1346830,I Saw Black Clouds,219,123,4.93,96
700600,Evil Genius 2: World Domination,6625,3337,39.99,3288
1069530,Narita Boy,742,177,8.74,565
1252600,ANOTHER EDEN,832,375,0.0,457
1140030,AMazing TD,21,15,14.99,6
977630,Shelter 3,160,139,19.99,21
1144020,GolfTopia,374,11,19.99,363
1299790,Be Hero,79,6,12.99,73
1517340,From The Darkness,1412,130,6.99,1282
1263540,Mystery Solitaire. Dreamcatcher,4,0,4.99,4
1493800,Aircraft Carrier Survival: Tutorial,824,328,0.0,496
1463140,Destructo,7,8,6.99,-1
944920,Nanotale - Typing Chronicles,428,101,19.99,327
1483890,Loopomotive,19,4,0.0,15
1576830,Fruit Sudoku,5,0,0.99,5
1294650,The Mansion,73,14,6.99,59
1092950,Piposh,112,7,44.99,105
1426310,Dee-6: Dice Defenders,30,9,4.99,21
1499520,Spiritwish,19,22,0.0,-3
1508730,末日血战,9,13,0.0,-4
1515180,Junkyard Simulator: First Car (Prologue 2),302,126,0.0,176
781130,Creatura,80,21,11.24,59
621070,Legends of Ellaria,474,283,24.99,191
680420,OUTRIDERS,37517,19753,39.99,17764
1559430,Purrfect Apawcalypse: Purrgatory Furever,104,1,5.99,103
508440,Totally Accurate Battle Simulator,88348,1861,19.99,86487
1448260,下一站江湖Ⅰ,377,140,19.99,237
1536610,OpenTTD,7022,291,0.0,6731
1557740,ROUNDS,11031,520,5.99,10511
1358260,Conqueror 940 AD,27,9,9.99,18
1534850,Floor Plan 2,46,6,17.49,40
1011670,Totally Reliable Delivery Service,483,117,14.99,366
1449630,Crash Dive 2,124,6,11.99,118
1552430,Keeper of the Day and Night,26,1,5.99,25
1573730,Helicopter Simulator VR 2021 - Rescue Missions,108,20,17.99,88
1532750,Jigsaw Pieces 2 - Shades of Mood,5,0,9.99,5
1488380,Superstar Racing,85,61,0.0,24
1476970,IdleOn - The Idle MMO,7243,858,0.0,6385
1279280,Welcome to the Adventurer Inn!,57,35,19.99,22
1018830,Element TD 2 - Tower Defense,1850,167,14.99,1683
1139160,Divided Reigns,95,5,14.99,90
1577530,Spider-Robots War,16,5,2.99,11
1546320,Your Chronicle,760,176,0.0,584
1543080,Cute Honey 3,386,216,1.99,170
432410,The Sacred Stone,11,21,0.49,-10
448060,X-17,32,37,0.49,-5
1433990,NGU INDUSTRIES,1174,270,0.0,904
1576790,FPS Tactics,6,8,9.99,-2
1447330,Born Race,36,0,1.99,36
1481080,DRAMAtical Murder,1139,43,19.99,1096
1178230,The Wild Case,115,17,8.99,98
648410,Colony Ship: A Post-Earth Role Playing Game,532,95,29.99,437
599610,Lost Words: Beyond the Page,338,13,14.99,325
1286770,Internet Court,20,7,6.99,13
1104280,The Slormancer,2537,636,14.99,1901
1140620,CosmicBreak Universal,652,459,0.0,193
668550,8Doors: Arum's Afterlife Adventure,556,159,19.99,397
1458100,Cozy Grove,4236,469,14.99,3767
1069650,Ultimate Admiral: Age of Sail,1251,297,29.99,954
1536470,a guard walks into a tavern,120,12,7.99,108
1082430,Before Your Eyes,8172,180,4.99,7992
1452870,Roads of Time 2: Odyssey,6,1,4.99,5
11550,Second Sight,111,20,9.99,91
733460,First Feudal,342,104,19.99,238
1558990,Siege of Avalon: Anthology,159,18,3.99,141
1301930,Traffic Jams,50,11,19.99,39
1495860,What The Dub?!,205,15,7.99,190
1480410,Sentinel: Cursed Knight,13,4,4.99,9
1385380,Across the Obelisk,1841,115,19.99,1726
1502230,Tower of Waifus,196,73,1.99,123
1038370,Trials of Fire,2342,312,19.99,2030
1554840,Toree 3D,816,26,0.99,790
1543590,Wildshape - Map Editor (free demo),60,15,0.0,45
1191900,Say No! More,875,104,6.74,771
1198090,The Legend of Heroes: Trails of Cold Steel IV,1494,94,59.99,1400
1239020,TOGETHER BnB,3297,1550,17.99,1747
1405470,Scars of Summer,688,230,19.99,458
1583570,СИМУЛЯТОР ОДИНОЧЕСТВА В РУССКОЙ ДЕРЕВНЕ,412,134,1.99,278
1243360,Sigma Draconis,17,6,10.99,11
1048350,Nigate Tale,448,156,19.99,292
1557690,三国演义之蜀汉传奇,11,7,6.99,4
632300,Hobo: Tough Life,4896,1029,29.99,3867
1334000,Wordle,437,67,1.99,370
1373250,Lonely Birds,9,0,13.99,9
1447470,全战天下,44,13,0.0,31
1357220,PogoChamp,25,1,9.99,24
1522140,Demon Skin,77,17,14.99,60
1533960,Liars Village,2,1,6.99,1
1569550,Dread X Collection: The Hunt,267,22,9.99,245
1497600,Poker Squadrons,14,2,4.99,12
1015890,TASOMACHI: Behind the Twilight,299,89,19.99,210
1546350,Detective Riddles - Sherlock's Heritage 2,3,1,4.99,2
1546360,Easter Riddles,3,1,4.99,2
1487430,Muse:Night Out,130,112,2.99,18
1536070,Sword and Fairy 3,931,176,7.99,755
1538460,Sword and Fairy 2,694,90,5.99,604
1476760,Amazing Fix,24,0,9.99,24
720620,TaleSpire,2500,145,24.99,2355
1048660,Knight Squad 2,160,10,14.99,150
1536080,Sword and Fairy 3 Ex,234,48,7.99,186
1546570,Sword and Fairy,2441,59,4.99,2382
1576240,The Shadow of Yidhra,711,35,6.59,676
646240,Bacon May Die,593,34,0.0,559
1213230,Rain on Your Parade,538,10,14.99,528
1575040,Starlight X-2: Space Sudoku,6,0,6.99,6
1413870,Shadow Man Remastered,810,45,19.99,765
1497180,Nemesis: Race Against The Pandemic,15,17,0.51,-2
1273690,Ashwalkers,118,29,11.99,89
1571440,Lunch Lady,7364,1211,4.99,6153
732050,Voxel Tycoon,1083,175,24.99,908
1406250,Tanuki Justice,22,4,14.99,18
651150,Quantum League,1743,557,9.99,1186
1266890,Tactical Troops: Anthracite Shift,33,11,4.49,22
1494370,Insights - Maniac Vortex,9,0,7.99,9
1587560,100 hidden cats,838,48,0.99,790
795420,The Darkside Detective: A Fumble in the Dark,822,20,12.99,802
1588940,Storm Tale 2,26,4,9.99,22
1003120,Hitchhiker - A Mystery Game,75,25,14.99,50
1541020,Kakele Online - MMORPG,73,13,0.0,60
946990,Secret Government,157,86,24.99,71
1530720,Sport Mode,319,56,9.99,263
1295270,SaGa Frontier Remastered,416,36,24.99,380
1329600,Karting,397,56,1.99,341
1441840,FALL IN LABYRINTH,579,33,19.99,546
1591290,Tree Simulator 2022,970,27,2.99,943
1158720,Causality,159,11,3.49,148
978460,Emily is Away <3,3508,217,9.99,3291
1568330,Samurai Chess,21,4,1.99,17
1510460,Chicken Invaders Universe,1538,109,0.0,1429
1576720,Armageddon Empires,20,3,9.99,17
1421250,Tiny Bunny,8339,108,12.99,8231
1519790,Fast Food Manager,144,54,14.99,90
1092140,Exit From,436,50,4.99,386
1342790,GangV | VR & PC Battle Royale,321,154,10.49,167
968760,Blood Card 2: Dark Mist,183,29,5.99,154
1588870,iBLiS,165,180,9.99,-15
1356860,Project Boost,11,1,5.99,10
676070,an Orc's Tale: Kriegsruf,25,7,0.0,18
1432710,新魔剑（New Magic Sword）,25,34,0.0,-9
1177400,江湖余生：缘起,445,127,8.39,318
1587090,The Journey - Episode 1: Whatever This Is,254,4,1.99,250
1524650,Sakura Forest Girls,31,4,9.99,27
1265510,Machinist,14,9,0.0,5
578540,Perfect Gold - Yuri Visual Novel,681,10,7.99,671
1523720,Cook-Out,133,15,19.99,118
1337530,Maskmaker,164,10,19.99,154
1272070,Silicon Dreams  |  cyberpunk interrogation,159,6,14.99,153
1029550,Torque Drift,5287,1780,0.0,3507
1506850,Cards & Tankards,435,18,0.0,417
1572440,Bakery Shop Simulator,159,72,14.99,87
1502970,Atelier Sophie: The Alchemist of the Mysterious Book DX,397,41,39.99,356
1502990,Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings DX,138,9,39.99,129
1502980,Atelier Firis: The Alchemist and the Mysterious Journey DX,129,35,39.99,94
1205450,Turnip Boy Commits Tax Evasion,6062,356,14.99,5706
1554220,Paleon,132,19,9.99,113
1543550,Eviron's Chronicles,14,5,0.0,9
1447000,MotoGP™21,1250,291,39.99,959
1016600,Devil Slayer - Raksasi,2174,359,14.99,1815
945740,Buildings Have Feelings Too!,30,35,19.99,-5
1571960,The Corpsmen,23,12,19.99,11
1094540,Smelter,119,40,19.99,79
1113560,NieR Replicant™ ver.1.22474487139...,16234,2195,59.99,14039
1184890,Fleeting Iris,301,121,19.99,180
1549060,WAIFU IMPACT,85,12,5.99,73
1396150,Sutekina kanojo no tsukurikata,368,533,9.99,-165
1596640,Dark Chronicles: The Soul Reaver,28,7,5.09,21
1347630,Key To Heaven,104,42,0.0,62
1388320,老板，游戏凉了！- Game Company Simulator: back to 2000,152,78,4.99,74
1596310,Crypto Mining Simulator,507,278,9.99,229
1548820,Happy Puzzle,255,37,1.99,218
1558100,PixPhys,104,32,3.99,72
1458420,Nightfall,26,15,0.0,11
1577660,Trash Quest,60,2,2.99,58
1506280,Erophone,1831,450,4.99,1381
1459500,Atlas Architect,148,25,5.99,123
1595250,Dirty Blood,5,3,0.0,2
843180,Clan O'Conall and the Crown of the Stag,100,5,7.99,95
1548510,Drawing,272,87,0.0,185
1591860,审判者,120,215,9.99,-95
1598600,Robin Hood: Hail to the King,12,2,6.99,10
1407200,World of Tanks,27467,6544,0.0,20923
1530440,Balance Ball,9,2,0.99,7
1490680,God Sword,14,25,49.99,-11
1385100,Insurmountable,451,67,24.99,384
829590,CryoFall,3929,966,19.99,2963
1597400,LOST EGG 2: Be together,150,23,2.99,127
978520,Legend of Keepers: Career of a Dungeon Manager,2884,647,19.99,2237
1530770,Star Wars™ Pinball VR,60,94,24.99,-34
664000,HammerHelm,240,51,14.99,189
1556200,Predator: Hunting Grounds,1410,381,29.99,1029
885970,Total War: ROME REMASTERED,5812,2186,29.99,3626
1593860,Girl Jigsaw,204,52,0.99,152
1558630,Limitless Bit,13,2,6.99,11
1573580,CATch the Stars: Japan,76,3,0.99,73
1124600,Naau: The Lost Eye,25,16,24.99,9
1540220,Sugar * Style,172,4,29.99,168
1604020,Many Bricks Breaker,53,19,2.99,34
1545450,Incredibox,1362,34,4.99,1328
1585540,Snow-Swept Quest,214,26,9.99,188
1251850,Inferno - Beyond the 7th Circle,32,9,16.99,23
1285920,VR Skater,167,19,19.99,148
1394930,MAMIYA,74,1,16.99,73
1509090,Seek Girl Ⅷ,272,216,1.99,56
1442820,R-Type Final 2,464,139,39.99,325
1564560,Island Farmer - Jigsaw Puzzle,233,17,1.39,216
442210,Switchcars,388,40,8.99,348
1617370,Bridge to Another World: Endless Game Collector's Edition,6,1,9.99,5
1280060,Hoverflow,8,0,8.99,8
1408100,Penimorta,167,49,0.0,118
